,city,company,location,salary,title
20043,Miami,Handex Consulting & Remediation,"Fort Lauderdale, FL",No Salary,Project Scientist (FDEP Petroleum Restoration Experience)
20044,Miami,"Magic Leap, Inc.","Fort Lauderdale, FL",No Salary,Reliability Engineer
20045,Miami,Adaxatech,"Fort Lauderdale, FL",No Salary,Senior Data Scientist
20046,Miami,StevenDouglas,"Miami, FL",No Salary,Data Scientist (Strategy)
20047,Miami,"PM Environmental, Inc.","Hollywood, FL",No Salary,Staff Scientist
20048,Miami,Strategic IT Staffing,"Miami, FL",No Salary,Senior DevOps Engineer
20049,Miami,Biorasi,"Aventura, FL",No Salary,"Technical Lead, Principal Statistical Programmer"
20050,Miami,Chewy,"Fort Lauderdale, FL",No Salary,"Director, Merchandising Intelligence"
20051,Miami,Nicklaus Children's Health System,"Miami, FL 33155",No Salary,"Pediatric Urgent Care - Naples, FL - Per Diem Attending Phys..."
20052,Miami,Nicklaus Children's Health System,"Miami, FL 33155",No Salary,Attending Physician - Pediatric Urgent Care - Part Time w/Be...
20053,Miami,"Smart-Sciences, Inc.","Miami, FL",No Salary,Biologist / Geographic Information Systems Technician
20054,Miami,Adaxatech,"Fort Lauderdale, FL",No Salary,Data Scientist
20055,Miami,3GIMBALS,"Miami, FL","$75,000 - $120,000 a year",Machine Learning & Computer Vision Software Engineer
20056,Miami,Chen Medical,"Miami, FL",No Salary,Chief Data Officer
20061,Miami,HCR,"Fort Lauderdale, FL",No Salary,Staff Scientist
20067,Miami,Ascendo Resources,"Miami, FL","$90,000 - $105,000 a year",Data Scientist
20068,Miami,Staffing Resource Group,"Miami, FL 33186",No Salary,Sr. Technical Services Scientist
20069,Miami,SRG,"Miami, FL",No Salary,Sr. Technical Services Scientist
20070,Miami,"The Staffing Resource Group, Inc","Miami, FL",No Salary,Sr. Technical Services Scientist (ID#001)
20071,Miami,"E Sciences, Incorporated","Fort Lauderdale, FL 33316 (Harbordale area)",No Salary,Project Professional
20072,Miami,HCR,"Fort Lauderdale, FL",No Salary,Project Scientist (FDEP Petroleum Restoration Experience)
20073,Miami,"Smart-Sciences, Inc.","Miami, FL",No Salary,Wetland Scientist/Biologist
20074,Miami,Affinity Resources,"Plantation, FL","$47,000 - $55,000 a year",Scientist R&D
20075,Miami,Affinity Resources LLC,"Miami, FL 33122",$25 an hour,Engineering Maintenance Technician
20076,Miami,MaKro Partners,"Fort Lauderdale, FL",No Salary,Manager National Tax Office
20085,Miami,Affinity Resources,"Miami, FL 33122",$25 an hour,Manufacturing Maintenance Technician
24968,Chicago,Mattersight,"Chicago, IL",No Salary,Junior Data Scientist
24969,Chicago,The University of Chicago,"Chicago, IL",No Salary,Jr. Clinical Data Scientist
24970,Chicago,KPMG,"Chicago, IL 60601 (Loop area)",No Salary,"Associate, Data Scientist"
24971,Chicago,JP Morgan Chase,"Chicago, IL 60603 (Loop area)",No Salary,Marketing Data Scientist/VP-Home Lending
24972,Chicago,JP Morgan Chase,"Chicago, IL 60603 (Loop area)",No Salary,Digital Data Scientist
24973,Chicago,BMW North America,"Chicago, IL",No Salary,Data Scientist: Data Visualization Summer Internship
24974,Chicago,"Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL",No Salary,Associate Data Scientist
24975,Chicago,"Anthem, Inc.","Chicago, IL 60601 (Loop area)",No Salary,Data Scientist Lead-PS2195
24976,Chicago,University of Chicago,"Chicago, IL",No Salary,Adjunct - Data Analysis in Python
24977,Chicago,US Foods,"Chicago, IL",No Salary,Data Scientist (Insights & Analytics)
24978,Chicago,JLL,"Chicago, IL",No Salary,Data Scientist -- Virtual
24979,Chicago,Allstate,"Chicago, IL 60601 (Loop area)",No Salary,Arity Junior Data Scientist
24980,Chicago,o'brien & gere engineers,"Chicago, IL",No Salary,Environmental Data Scientist
24981,Chicago,Capgemini,"Chicago, IL",No Salary,Data Scientist - Consultant Level - CHICAGO SUBURBS!
24982,Chicago,RCG Holdings LLC,"Chicago, IL 60606 (Loop area)",No Salary,Automation Developer/Data Scientist
24983,Chicago,Akuna Capital,"Chicago, IL 60603 (Loop area)",No Salary,Junior Quantitative Developer - Data Analysis
24984,Chicago,Civis Analytics,"Chicago, IL",No Salary,"Applied Data Scientist, Commercial"
24985,Chicago,Allstate,"Chicago, IL 60601 (Loop area)",No Salary,Arity - Data Scientist
24986,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,Data Scientist - Product Enhancement
24987,Chicago,RSM US LLP,"Chicago, IL 60606 (Loop area)",No Salary,Data Analysis and Business Intelligence Associate
24989,Chicago,IRI,"Chicago, IL",No Salary,Data Science - Statistical Analyst
24990,Chicago,Wolverine Trading,"Chicago, IL 60604 (Loop area)",No Salary,Machine Learning Data Scientist
24991,Chicago,Allstate,"Chicago, IL 60601 (Loop area)",No Salary,Marketing Data Scientist
24992,Chicago,JP Morgan Chase,"Chicago, IL 60603 (Loop area)",No Salary,Big Data - Business Analysis
24993,Chicago,Akuna Capital,"Chicago, IL 60603 (Loop area)",No Salary,Quantitative Developer- Data Analysis
24994,Chicago,Akuna Capital,"Chicago, IL 60603 (Loop area)",No Salary,"Quantitative Developer- Data Analysis, Cryptocurrencies"
24995,Chicago,Google,"Chicago, IL 60607 (Near West Side area)",No Salary,Student Research Collaboration
24996,Chicago,Coyote Logistics,"Chicago, IL 60647 (Logan Square area)",No Salary,Sr. Data Scientist
24997,Chicago,JLL,"Chicago, IL",No Salary,Research Analyst - Part-time
25000,Chicago,NORC at the University of Chicago,"Chicago, IL",No Salary,Health Care Data Analyst
25002,Chicago,Mintel,"Chicago, IL",No Salary,Consumer Research & Data Analyst
25003,Chicago,Mintel Group,"Chicago, IL 60606 (Loop area)",No Salary,Consumer Research & Data Analyst
25004,Chicago,Mathematica Policy Research,"Chicago, IL",No Salary,Data Scientist - Human Services
25005,Chicago,CNA Insurance,"Chicago, IL 60604 (Loop area)",No Salary,Data Science Visualization Internship Program - Summer 2018
25006,Chicago,PowerReviews,"Chicago, IL",No Salary,Business Intelligence Analyst
25007,Chicago,Motorola Solutions,"Chicago, IL 60604 (Loop area)",No Salary,Manager of Pricing and Business Intelligence
25008,Chicago,84.51°,"Chicago, IL",No Salary,Senior Data Scientist
25009,Chicago,dunnhumby,"Chicago, IL",No Salary,Senior Data Scientist
25010,Chicago,AllianceData,"Chicago, IL",No Salary,Senior Data Scientist
25011,Chicago,Epsilon,"Chicago, IL",No Salary,Senior Data Scientist
25012,Chicago,Kemper Corporation,"Chicago, IL",No Salary,Senior Data Scientist
25013,Chicago,"Resource Systems Group, Inc.","Chicago, IL",No Salary,Travel Modeler / Data Scientist
25014,Chicago,at Civis Analytics,"Chicago, IL",No Salary,Applied Data Science Lead
25015,Chicago,Groupon,"Chicago, IL 60654 (Loop area)",No Salary,"Sr. Data Scientist, Customer Insights"
25016,Chicago,CapTech Consulting,"Chicago, IL",No Salary,Data Engineer
25017,Chicago,Next College Student Athlete,"Chicago, IL",No Salary,Data Engineer
25022,Chicago,US Foods,"Chicago, IL",No Salary,Sr. Data Scientist (Insights & Analytics)
25023,Chicago,Donnelley Financial Solutions,"Chicago, IL",No Salary,Senior Data Scientist
25024,Chicago,TransReach,"Chicago, IL",No Salary,Sr Data Scientist – Modeling
25025,Chicago,ConAgra Foods,"Chicago, IL 60654 (Loop area)",No Salary,Sr. Data Scientist
25026,Chicago,Jobspring Partners,"Chicago, IL","$75,000 - $125,000 a year",Junior - Senior Level Data Scientists
25027,Chicago,at Civis Analytics,"Chicago, IL",No Salary,"Applied Data Scientist, Commercial"
25028,Chicago,Honeywell,"Des Plaines, IL 60017",No Salary,Information Specialist
25029,Chicago,Groupon,"Chicago, IL 60654 (Loop area)",No Salary,Senior Data Scientist - Inferential Modeling
25030,Chicago,Allstate,"Chicago, IL 60601 (Loop area)",No Salary,Senior Data Scientist - Autonomous Vehicles
25031,Chicago,IRI,"Chicago, IL",No Salary,CSM Data Analyst Summer Intern
25032,Chicago,Crowe Horwath,"Chicago, IL 60601 (Loop area)",No Salary,Data Scientist - Applied Technology
25033,Chicago,NORC at the University of Chicago,"Chicago, IL",No Salary,Research Analyst – Health Sciences Research
25034,Chicago,Conagra Brands,"Chicago, IL",No Salary,Sr. Data Scientist
25035,Chicago,DiMeo Schneider & Associates,"Chicago, IL 60661 (Near West Side area)",No Salary,Research Analyst
25036,Chicago,The Hanover Insurance Group,"Itasca, IL",No Salary,Data Scientist - Claims Analytics
25037,Chicago,Lawson Products,"Chicago, IL",No Salary,Research Analyst-Associate
25042,Chicago,NORC at the University of Chicago,"Chicago, IL",No Salary,Research Analyst
25043,Chicago,The University of Chicago,"Chicago, IL",No Salary,Research Analyst
25044,Chicago,Bobit Business Media,"Chicago, IL",No Salary,Research Analyst
25045,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,Sr. Data Scientist
25046,Chicago,NORC at the University of Chicago,"Chicago, IL",No Salary,Research Assistant
25047,Chicago,Synchrony Financial,"Chicago, IL",No Salary,"AVP, Data Scientist (L10)"
25048,Chicago,Next College Student Athlete,"Chicago, IL",No Salary,Head of Data Science
25049,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,Sr. Data Scientist - Data Engineer
25050,Chicago,University of Chicago,"Chicago, IL",No Salary,Course Developers and Teachers; Data Analytics
25051,Chicago,US Foods,"Chicago, IL",No Salary,Sr. Decision Scientist (Insights & Analytics)
25052,Chicago,Dupage Medical Group,"Downers Grove, IL 60515",No Salary,Data Scientist-Health Care
25053,Chicago,Northern Trust Corp.,"Chicago, IL",No Salary,Associate Investment Research Analyst
25054,Chicago,KPMG,"Chicago, IL 60601 (Loop area)",No Salary,Data & Analytics Contract Recruiter
25055,Chicago,Ipsos North America,"Chicago, IL",No Salary,USPA - Research Analyst
25056,Chicago,KPMG,"Chicago, IL 60601 (Loop area)",No Salary,"Senior Associate, Data Scientist"
25057,Chicago,Mintel Group,"Chicago, IL 60606 (Loop area)",No Salary,Research Analyst - Foodservice
25058,Chicago,Chicago Mercantile Exchange Inc.,"Chicago, IL",No Salary,Lead Data Scientist
25060,Chicago,Mintel Group,"Chicago, IL 60606 (Loop area)",No Salary,"Research Analyst, Beverage"
25061,Chicago,Wolverine Trading,"Chicago, IL 60604 (Loop area)",No Salary,Stock Research Analyst
25062,Chicago,McKinsey & Company,"Chicago, IL",No Salary,Data Engineer - Agriculture Commodity Research Engine (ACRE)...
25063,Chicago,"Anthem, Inc.","Chicago, IL 60654 (Loop area)",No Salary,Data Scientist Lead-PS
25064,Chicago,"Anthem, Inc.","Chicago, IL 60654 (Loop area)",No Salary,Principal Data Scientist(Clinical Data/EMR/NLP/Deep Learning...
25065,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,"Research Analyst, Neuroscience - Chicago, IL"
25066,Chicago,NORC at the University of Chicago,"Chicago, IL",No Salary,Senior Research Scientist
25067,Chicago,Jobspring Partners,"Chicago, IL",$65 an hour,Data Scientists (Junior - Senior)
25068,Chicago,Kantar Millward Brown,"Chicago, IL",No Salary,Market Research Analyst
25069,Chicago,Levy,"Chicago, IL",No Salary,Business Analyst - Market Research
25070,Chicago,Chicago Mercantile Exchange Inc.,"Chicago, IL",No Salary,Senior Regulatory Data Scientist
25071,Chicago,"Anthem, Inc.","Chicago, IL 60654 (Loop area)",No Salary,Data Science Solutions Consultant Senior(BI Developer)-PS
25072,Chicago,Allstate,"Chicago, IL 60601 (Loop area)",No Salary,Arity Junior Data Analytics Engineer
25073,Chicago,Expeditors,"Bensenville, IL 60106",No Salary,Statistical Analyst - Advanced Analytics
25074,Chicago,TransUnion,"Chicago, IL 60661 (Near West Side area)",No Salary,BIG DATA TEAM LEAD
25075,Chicago,KPMG,"Chicago, IL 60601 (Loop area)",No Salary,Solutions Software Developer - Python/Big Data
25076,Chicago,The Boston Consulting Group,"Chicago, IL 60654 (Loop area)",No Salary,Lead Analyst - Geo Analytics
25077,Chicago,Allstate,"Chicago, IL 60654 (Loop area)",No Salary,D3- Sr. NLP Deep Learning Data Scientist
25086,Chicago,at Civis Analytics,"Chicago, IL",No Salary,"Senior Applied Data Scientist, Commercial"
25087,Chicago,"Anthem, Inc.","Chicago, IL 60654 (Loop area)",No Salary,Manager Reporting & Data Analysis - AIM Chicago - PS
25088,Chicago,McKinsey & Company,"Chicago, IL",No Salary,Analyst - Periscope Advanced Insights - Growth Mapping
25089,Chicago,Charles Schwab,"Chicago, IL 60601 (Loop area)",No Salary,Statistical Analyst for Financial Crimes Risk Management
25091,Chicago,ATS Advanced Telematic Systems GmbH,"Chicago, IL",No Salary,Data Scientist Manager
25092,Chicago,HERE Technologies,"Chicago, IL",No Salary,Data Scientist Manager
25093,Chicago,The Boston Consulting Group,"Chicago, IL 60654 (Loop area)",No Salary,"Analytics Expert, Team Manager - Big Data Development"
25094,Chicago,American Marketing Association,"Chicago, IL 60606 (Loop area)",No Salary,Insights Research Analyst
25095,Chicago,The University of Chicago,"Chicago, IL",No Salary,Research Laboratory Manager
25096,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,Lead Data Scientist - Data Engineer
25097,Chicago,Fresenius Kabi,"Melrose Park, IL",No Salary,STATISTICAL QUALITY ANALYST (MP00911)
25098,Chicago,JP Morgan Chase,"Chicago, IL 60603 (Loop area)",No Salary,Research and Analytics - Senior Research Analyst - Vice Pres...
25099,Chicago,Avanade,"Chicago, IL 60601 (Loop area)",No Salary,"Consultant, Advanced Analytics, Chicago"
25100,Chicago,Aetna,"Chicago, IL",No Salary,Sr. Health Care Statistician / Informatics Lead - 49633BR
25101,Chicago,Chicago State University,"Chicago, IL",$10 an hour,Student Research Assistant
25102,Chicago,McKinsey & Company,"Chicago, IL",No Salary,"Senior Relationship Manager - GC Insights, New Ventures"
25103,Chicago,XPO Logistics,"Chicago, IL 60601 (Loop area)",No Salary,Lead Operations Research Scientist
25104,Chicago,Xaxis,"Chicago, IL",No Salary,"Analyst, Strategy and Investment"
25105,Chicago,LoyaltyOne,"Chicago, IL 60601 (Loop area)",No Salary,Sr. Data Scientist
25106,Chicago,Shirley Ryan Ability Lab,"Chicago, IL",No Salary,"Research Intern - Center for Bionic Medicine, Temporary Full..."
25107,Chicago,PNC Financial Services Group,"Chicago, IL 60290 (Loop area)",No Salary,Business Analytics Consultant Sr
25108,Chicago,Shirley Ryan Ability Lab,"Chicago, IL",No Salary,"Research Associate - Think + Speak, Full-time"
25115,Chicago,Kogentix,"Schaumburg, IL 60173",No Salary,Senior Data Scientist
25116,Chicago,HSBC,"Arlington Heights, IL",No Salary,"Global Head of Analytics, Consumer Assets, SVP"
25120,Chicago,Workbridge Associates,"Chicago, IL","$100,000 - $130,000 a year","Data Scientist (Python, Tensorflow, SAS)"
25121,Chicago,Workbridge Associates,"Chicago, IL","$100,000 - $130,000 a year","Data Scientist (Python, NLP, AWS)"
25122,Chicago,Mintel Group,"Chicago, IL 60606 (Loop area)",No Salary,Senior Research Analyst
25124,Chicago,McKinsey & Company,"Chicago, IL",No Salary,"Product Manager - Healthcare Analytics & Delivery, New Ventu..."
25126,Chicago,Mathematica Policy Research,"Chicago, IL",No Salary,Human Services Research Analyst
25127,Chicago,KPMG,"Chicago, IL 60601 (Loop area)",No Salary,"Manager, Data Scientist"
25129,Chicago,Abbott Laboratories,"Abbott Park, IL",No Salary,"Manager, Data Scientist"
25131,Chicago,Capgemini,"Chicago, IL",No Salary,Senior Applications Consultant - Core Run I and D Machine Le...
25132,Chicago,Abbott Laboratories,"Abbott Park, IL",No Salary,Associate Scientist Research and Dev
25133,Chicago,ConAgra Foods,"Chicago, IL 60654 (Loop area)",No Salary,"Director, Data Science"
25134,Chicago,Mintel,"Chicago, IL",No Salary,Research Analyst - Foodservice
25135,Chicago,Mintel,"Chicago, IL",No Salary,Research Analyst - Beverage
25136,Chicago,Rush University Medical Center,"Chicago, IL",No Salary,"Lab Research Tech 2, Anatomy and Cell Biology"
25137,Chicago,Cars.com,"Chicago, IL",No Salary,"Manager, Data Engineering (Big Data and Machine Learning)"
25138,Chicago,FourKites,"Chicago, IL",No Salary,"Technical Product Manager, Data Science"
25139,Chicago,Huron Consulting Group Inc.,"Chicago, IL",No Salary,"Consulting Analyst, Higher Education - Research Services"
25140,Chicago,Rush University Medical Center,"Chicago, IL",No Salary,"Research Bioengineer, Alzheimer's"
25141,Chicago,Jobspring Partners,"Chicago, IL","$95,000 - $115,000 a year",Mid Level Data Scientist (Regression/Visualization)
25142,Chicago,University of Illinois at Chicago,"Chicago, IL",No Salary,Postdoctoral Scholar - Biomedical & Health Information Scien...
25143,Chicago,Rush University Medical Center,"Chicago, IL",No Salary,Lab Research Assistant 1
25144,Chicago,"KAR Auction Services, Inc.","Chicago, IL",No Salary,Sr. Data Scientist
25145,Chicago,Jobspring Partners,"Chicago, IL","$125,000 a year",Data Scientist (Contract)
25146,Chicago,"Navistar, Inc.","Lisle, IL",No Salary,Data Scientist Manager
25147,Chicago,Rush University Medical Center,"Chicago, IL",No Salary,"Lab Research Assistant 2, Internal Medicine Infectious Disea..."
25148,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,Innovation Research Analyst - Price and Portfolio
25151,Chicago,KPMG,"Chicago, IL 60601 (Loop area)",No Salary,"Director, Data Scientist"
25153,Chicago,Uptake,"Chicago, IL",No Salary,"Director of Product, Data Ingestion"
25156,Chicago,Rush University Medical Center,"Chicago, IL",No Salary,"Lab Research Assistant 2, Pediatrics"
25158,Chicago,Allstate,"Chicago, IL 60601 (Loop area)",No Salary,Arity Data Scientist Senior Manager
25159,Chicago,HUB International,"Chicago, IL 60664 (Near West Side area)",No Salary,Analytics and Machine Learning Director
25160,Chicago,Marsh,"Chicago, IL 60657 (Lake View area)",No Salary,Manager Research Analyst
25161,Chicago,Nielsen,"Chicago, IL 60647 (Logan Square area)",No Salary,"Research Analyst or Senior Research Analyst, Demand"
25162,Chicago,National Safety Council,"Itasca, IL",No Salary,Survey Research Analyst
25163,Chicago,The University of Chicago,"Chicago, IL",No Salary,Clinical Research Financial Analyst
25164,Chicago,Oliver Wyman,"Chicago, IL",No Salary,HLS - Statistical Quality Lead
25165,Chicago,United Airlines Inc.,"Chicago, IL 60601 (Loop area)",No Salary,Senior Analyst - Statistics and Operations Research
25166,Chicago,CNH Industrial,"Burr Ridge, IL 60527",No Salary,Market Research Analyst
25167,Chicago,The Joint Commission,"Oakbrook Terrace, IL",No Salary,Clinical Data Analyst- Quantitative Data Science
25173,Chicago,Molex,"Lisle, IL 60532",No Salary,"Senior Statistical Analyst, Global Pricing Optimization"
25174,Chicago,Infogix,"Naperville, IL 60563",No Salary,Sr. Data Engineer
25176,Chicago,The Joint Commission,"Oakbrook Terrace, IL",No Salary,Sr Software Developer - Machine Learning / Artificial Intell...
25184,Chicago,Marsh,"Chicago, IL 60657 (Lake View area)",No Salary,HLS - Statistical Quality Lead
